step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash
73,2025-12-17T18:39:38.522922,53631.55839646177,53244.35680740787,54018.75998551567,144.39318961853823,0.7617795278289504,0.2597384039690969,0.05602031972694099,0.24872671098327973,bullish,5,81.42805328061158,402,-8.458365626254238,476542.35905621265,-8.028327678571243,448063.05901976686,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.14321538604169765,93717.5948729178,0.4403153405434279,81281.80066047031,-0.5154450458147724,124875.26156024863,0.10115917361066057,95935.29777821727,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.059353903904011775,105060.09974247054,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.6123717485592839,133781.8155728589
74,2025-12-17T18:39:38.523121,54037.658113286256,54026.027517844224,54049.28870872829,4.304626013824873,0.7542810578886134,0.20199092326856644,0.05440991146842579,0.24379998574856207,bullish,5,82.36982709606845,407,-8.246053716727697,465121.2968676828,-8.17894779862851,456207.4661318349,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.4403153405434279,81281.80066047031,-0.5154450458147724,124875.26156024863,0.10115917361066057,95935.29777821727,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.131279742054906,108889.74473264863,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.6123717485592839,133781.8155728589
75,2025-12-17T18:39:38.523298,54060.455058417225,54026.027517844224,54094.882598990225,12.736681752234,0.7616285965791391,0.19889362301027816,0.0634209858290865,0.2363098136129792,neutral,5,83.48829895141884,412,-8.246053716727697,465121.1474359084,-8.297419653978901,462616.3366700733,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.4403153405434279,81281.80066047031,-0.5154450458147724,124875.26156024863,0.10115917361066057,95935.29777821727,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.131279742054906,108889.74473264863,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.49389989320889266,127373.09446639493
76,2025-12-17T18:39:38.523529,53681.38292588043,53244.35680740787,54118.40904435299,162.82222798767168,0.7705705298880215,0.5061921242983274,0.013220376564302729,0.7629515167443565,bullish,8,84.93475706552844,420,-7.924050302637196,447817.69002046634,-8.528327678571243,475115.0457756047,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.4403153405434279,81281.80066047031,-0.33776368350904834,115259.42891542958,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.131279742054906,108889.74473264863,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.6846943883364048,137641.560322001
77,2025-12-17T18:39:38.523673,54113.20689457263,54108.00474479226,54118.40904435299,1.9226913646055033,0.718923025173886,0.4944309000956939,0.06425712146868177,0.2085959355095395,bullish,0,84.93475706552844,420,-7.924050302637196,447817.69002046634,-8.528327678571243,475115.0457756047,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.4403153405434279,81281.80066047031,-0.33776368350904834,115259.42891542958,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.131279742054906,108889.74473264863,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.6846943883364048,137641.560322001
78,2025-12-17T18:39:38.523855,54143.35856921227,54108.00474479226,54178.71239363229,13.059339263123185,0.7243165191774439,0.4433950858561494,0.06553151296566526,0.20367074606587718,bullish,5,86.02809243666145,425,-8.11766303629946,458284.55483451247,-8.428050316041992,469704.971190327,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.4403153405434279,81281.80066047031,-0.24442831237603607,110202.63868666119,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.131279742054906,108889.74473264863,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.6846943883364048,137641.560322001
79,2025-12-17T18:39:38.524062,54146.857818555436,54108.00474479226,54185.7108923186,14.350998498699774,0.7281433252277439,0.42694884207131745,0.06128637766371734,0.21956220624898157,bullish,6,87.09396266686208,431,-8.083255903970842,456420.250584194,-8.528327678571243,475138.10874008754,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.24442831237603607,110202.63868666119,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.07937312831966459,106077.51123575962,0.11154098834572578,94515.69528610905,0.1652450332805937,92975.2237951105,-0.6846943883364048,137641.560322001
80,2025-12-17T18:39:38.524249,54333.259260183055,54108.00474479226,54558.51377557385,82.91588557650363,0.7354625671321263,0.4252639334415502,0.06710399107695221,0.22637995439175934,bullish,6,88.21913852243871,437,-8.208431759547464,463248.2218475402,-8.528327678571243,475134.7474699622,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.24442831237603607,110202.63868666119,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.07937312831966459,106077.51123575962,0.11154098834572578,94515.69528610905,0.2904208888572163,86150.61380188962,-0.6846943883364048,137641.560322001
81,2025-12-17T18:39:38.524410,54342.5959200597,54108.00474479226,54577.187095327135,86.33786122861345,0.7354625671321263,0.42225406559573203,0.06272843904963259,0.226283319305872,bullish,4,89.21913852243871,441,-8.208431759547464,463248.4785531635,-8.528327678571243,475134.4907643389,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.24442831237603607,110202.63868666119,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.07937312831966459,106077.51123575962,0.11154098834572578,94515.69528610905,0.2904208888572163,86150.61380188962,-0.6846943883364048,137641.560322001
82,2025-12-17T18:39:38.524617,54363.34366680312,54108.00474479226,54618.68258881399,93.93790182438107,0.7365194938326032,0.38899174448715756,0.061244231629566624,0.2191913856777384,bullish,6,90.31695139779622,447,-8.61766303629946,485583.13400294865,-8.078293015632099,450606.602242645,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.21592356779086117,108645.7470898883,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.07937312831966459,106077.51123575962,0.042232857573400825,98265.8199547907,0.2904208888572163,86150.61380188962,-0.6846943883364048,137641.560322001
83,2025-12-17T18:39:38.524824,54375.970809419276,54108.00474479226,54643.93687404628,98.56047097207544,0.7439627504875241,0.35680234346251155,0.06468231027306313,0.22870494654430423,bullish,6,91.44267601913924,453,-8.61766303629946,485580.3194684039,-8.204017636975115,457479.5050493709,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.10716651756521782,102702.83370275077,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.3920288923723034,120861.18353734091,-0.07937312831966459,106077.51123575962,0.042232857573400825,98265.8199547907,0.2904208888572163,86150.61380188962,-0.6677268172190317,136714.38543695735
84,2025-12-17T18:39:38.525028,54461.499208995956,54108.00474479226,54814.99367319966,129.81444482354863,0.7509329088860024,0.34400609049666286,0.05794355972377767,0.21926950801269177,bullish,6,92.55944033717006,459,-8.479425443506477,478028.53550761373,-8.459019547798919,471416.22354865324,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.10716651756521782,102702.83370275077,0.023176916934289013,100087.41287734086,0.49882608284315433,78539.39350008161,-0.37118238971533357,119718.48262609077,-0.07937312831966459,106077.51123575962,0.042232857573400825,98265.8199547907,0.386338704231069,80908.38017464758,-0.6677268172190317,136714.38543695735
85,2025-12-17T18:39:38.525214,54477.2522395929,54108.00474479226,54846.499734393525,135.56024932265947,0.7626915733547954,0.33283972630262376,0.062144310379852595,0.21786346907249074,bullish,6,93.75432890930342,465,-8.617663036299458,485607.24177293334,-8.515670527139303,474525.7559629489,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.45427895700882015,80525.2008579173,-0.10716651756521782,102702.83370275077,0.023176916934289013,100087.41287734086,0.6937146549765202,67851.15482046634,-0.37118238971533357,119718.48262609077,-0.07937312831966459,106077.51123575962,0.042232857573400825,98265.8199547907,0.386338704231069,80908.38017464758,-0.6677268172190317,136714.38543695735
86,2025-12-17T18:39:38.525445,54487.51391367741,54108.00474479226,54867.02308256255,139.3013340584359,0.7942082830026296,0.26494080298211864,0.05965999041467523,0.22037332987902064,bullish,8,95.2640890741197,473,-8.18407418045611,461825.04033056163,-9.459019547798919,526266.7461624485,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.6031365572342866,72360.88252668879,0.08586938067065801,92115.26234850026,0.023176916934289013,100087.41287734086,0.6937146549765202,67851.15482046634,-0.37118238971533357,119718.48262609077,-0.07937312831966459,106077.51123575962,0.21009952392832487,89058.92088314184,0.386338704231069,80908.38017464758,-0.6677268172190317,136714.38543695735
87,2025-12-17T18:39:38.525650,54532.93297586487,54108.00474479226,54957.86120693747,155.84279366036267,0.7956388561684654,0.2601240974597766,0.06153515533632576,0.23328377421224603,bullish,6,96.36526109934263,479,-8.714805010491602,490958.7218013768,-8.888578352611477,495010.53286006703,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.6031365572342866,72360.88252668879,0.08586938067065801,92115.26234850026,0.023176916934289013,100087.41287734086,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.07937312831966459,106077.51123575962,0.21009952392832487,89058.92088314184,0.386338704231069,80908.38017464758,-0.6369959871835392,135025.48474509278
88,2025-12-17T18:39:38.525833,54537.85829660236,54108.00474479226,54967.71184841246,157.6349219554437,0.7955590191432369,0.29279894812889345,0.059676917788724124,0.22896095851302392,bullish,5,97.37635524483727,484,-8.714805010491602,490958.9473682644,-8.877484207116833,494410.0252161159,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.6031365572342866,72360.88252668879,0.08586938067065801,92115.26234850026,0.023176916934289013,100087.41287734086,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.09046727381430769,106677.79331282318,0.21009952392832487,89058.92088314184,0.386338704231069,80908.38017464758,-0.6369959871835392,135025.48474509278
89,2025-12-17T18:39:38.526013,54545.7279189541,54108.00474479226,54983.45109311593,160.49769280271346,0.7952561757497445,0.27774664793061987,0.0644068948546585,0.22629064810050512,bullish,5,98.41835967801438,489,-9.11766303629946,513102.849395781,-8.43262174813186,469993.3471189495,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.15344943472331857,93164.60495920165,0.6031365572342866,72360.88252668879,0.08586938067065801,92115.26234850026,-0.01882751624282772,102360.1889469906,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.09046727381430769,106677.79331282318,0.21009952392832487,89058.92088314184,0.386338704231069,80908.38017464758,-0.6369959871835392,135025.48474509278
90,2025-12-17T18:39:38.526183,55028.364487431194,55014.10134921196,55042.62762565043,5.183922274299734,0.7697068325330738,0.23628039159179087,0.06486013103983367,0.23199975057983332,bullish,2,98.93127622530335,491,-8.824863531972705,497010.2350512194,-8.835479773939717,492143.87167842506,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.2635079562044209,87106.69474428768,0.6031365572342866,72360.88252668879,0.08586938067065801,92115.26234850026,-0.01882751624282772,102360.1889469906,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.09046727381430769,106677.79331282318,0.21009952392832487,89058.92088314184,0.386338704231069,80908.38017464758,-0.6369959871835392,135025.48474509278
91,2025-12-17T18:39:38.526426,55008.49921711208,54969.496239250104,55047.50219497407,14.180709678350842,0.7710125521195378,0.240518282381282,0.06154732654866755,0.24196770463732523,bullish,8,100.17361039367188,499,-8.77468763918577,494250.1231371717,-8.73725366116853,486745.50177225465,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.2635079562044209,87106.69474428768,0.6031365572342866,72360.88252668879,0.1328354620758652,89530.12581867745,-0.1282136139133668,108377.4206599583,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.09046727381430769,106677.79331282318,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.6369959871835392,135025.48474509278
92,2025-12-17T18:39:38.526663,55015.106463991004,54969.496239250104,55060.71668873191,16.58098208744056,0.7678784274511407,0.22314243497705338,0.06133916341701947,0.23661509325826044,bullish,7,101.56784274732166,506,-8.61766303629946,485603.9518334846,-8.500045910405053,473720.9191945991,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1187891664771587,95061.81371194925,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.1282136139133668,108377.4206599583,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.2812339088335725,117164.13913908906,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.6369959871835392,135025.48474509278
93,2025-12-17T18:39:38.526821,55023.332548398335,54969.496239250104,55077.168857546574,19.56853816547041,0.7678784274511407,0.22536209008606475,0.0580253028394943,0.22901658998194088,bullish,4,102.56784274732166,510,-8.27468763918577,466721.3971805571,-8.843021307518743,492603.47384752665,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1187891664771587,95061.81371194925,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.1282136139133668,108377.4206599583,0.6937146549765202,67851.15482046634,-0.44162358490277626,123529.91514952175,-0.2812339088335725,117164.13913908906,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.6369959871835392,135025.48474509278
94,2025-12-17T18:39:38.527016,55493.11062789106,55473.04843318291,55513.17282259921,7.2305172592250875,0.7378168678440238,0.22963397437385147,0.06305578580702505,0.23993707515812518,bullish,3,102.96456491643664,513,-8.671409808300755,488595.16488413664,-8.539112832562479,475865.05545512104,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.1282136139133668,108377.4206599583,0.6937146549765202,67851.15482046634,-0.38787681290148096,120546.261306757,-0.2812339088335725,117164.13913908906,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.6369959871835392,135025.48474509278
95,2025-12-17T18:39:38.527225,55499.11834559015,55473.04843318291,55525.1882579974,9.394712270890244,0.7569322725772397,0.19052349960825898,0.059893333595228374,0.2419397502206297,neutral,6,104.29208555787729,519,-9.11766303629946,513369.28430140327,-8.420380246004417,469272.64600911736,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.1282136139133668,108377.4206599583,0.6937146549765202,67851.15482046634,-0.38787681290148096,120546.261306757,-0.1336095335791117,108969.04168275994,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.45709972099735674,125038.87223015892
96,2025-12-17T18:39:38.527420,55502.51815303494,55473.04843318291,55531.987872886966,10.619237048226928,0.7564290401477677,0.22386524893182175,0.05436716388379374,0.24837130858154424,bullish,5,105.35360357081233,524,-9.11766303629946,513369.3182248374,-8.358862233069381,465860.0203746248,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.1282136139133668,108377.4206599583,0.6937146549765202,67851.15482046634,-0.4493948258365161,123958.85301781537,-0.1336095335791117,108969.04168275994,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.45709972099735674,125038.87223015892
97,2025-12-17T18:39:38.527668,55503.53204953425,55449.14814422208,55557.91595484642,19.596556580808247,0.763639923527789,0.1979972230027088,0.05863893191986215,0.24500652580291812,neutral,9,106.74740080820368,533,-9.012110343506917,507516.3569875841,-8.377959753450776,466929.2122332768,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.32016241796938905,119024.03467799281,0.6455372541312995,70522.55065713655,-0.4493948258365161,123958.85301781537,0.02006149891098505,100434.80120665656,0.21009952392832487,89058.92088314184,0.3003567149382793,85634.76681172082,-0.45709972099735674,125038.87223015892
98,2025-12-17T18:39:38.527864,55991.31768770443,55973.959657119834,56008.67571828903,6.200257933350595,0.7478016183580843,0.19682334011248853,0.05849973436046046,0.23456909183833755,neutral,3,107.40451705545715,536,-9.204165036692423,518273.08601838665,-8.377959753450776,466929.2122332768,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.32016241796938905,119024.03467799281,0.8052386319068299,61577.88797754291,-0.4493948258365161,123958.85301781537,0.02006149891098505,100434.80120665656,0.21009952392832487,89058.92088314184,0.33271003034825547,83822.70046051194,-0.45709972099735674,125038.87223015892
99,2025-12-17T18:39:38.528029,55991.92930569498,55973.959657119834,56009.89895427013,6.418656687838261,0.7478016183580843,0.159439049519658,0.06204777117890902,0.25314705002115573,neutral,4,108.40451705545715,540,-9.012110343506917,507515.83913511044,-8.570014446636282,477686.45911655296,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.5443896283310274,75590.17161410398,0.1328354620758652,89530.12581867745,-0.32016241796938905,119024.03467799281,0.8052386319068299,61577.88797754291,-0.4493948258365161,123958.85301781537,0.02006149891098505,100434.80120665656,0.21009952392832487,89058.92088314184,0.33271003034825547,83822.70046051194,-0.45709972099735674,125038.87223015892
100,2025-12-17T18:39:38.528244,55992.59034712323,55973.959657119834,56011.22103712663,6.6546983763015755,0.7496086331722507,0.15091687025082823,0.06219777101257828,0.24550641584226185,neutral,6,109.52980513906513,546,-8.429791917746368,474902.93962289125,-9.112984104483719,508098.453389796,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.2,45865.14309254316,0.1578560886345856,92910.11824354001,0.46207120257047724,80197.85985666263,0.1328354620758652,89530.12581867745,-0.32016241796938905,119024.03467799281,0.8052386319068299,61577.88797754291,-0.4493948258365161,123958.85301781537,0.02006149891098505,100434.80120665656,0.25306918177576154,86652.13787955936,0.33271003034825547,83822.70046051194,-0.45709972099735674,125038.87223015892
101,2025-12-17T18:39:38.528474,56008.52089850593,55973.959657119834,56043.082139892016,12.341422637716109,0.7722759464581581,0.6488207127767233,0.011635621162820022,0.6772296414198742,bullish,8,111.10353873146286,554,-8.90340354722335,501455.11445443216,-8.877959753450776,494928.1865139277,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.5,29053.060010931753,0.1578560886345856,92910.11824354001,0.46207120257047724,80197.85985666263,0.1328354620758652,89530.12581867745,-0.32016241796938905,119024.03467799281,0.6376654749299859,70957.62110578099,-0.4493948258365161,123958.85301781537,0.02006149891098505,100434.80120665656,0.25306918177576154,86652.13787955936,0.33271003034825547,83822.70046051194,-0.3509392855764741,119089.3142278597
102,2025-12-17T18:39:38.528767,56493.445833162754,56483.0173830031,56503.87428332242,3.691915055228478,0.7481017833044576,0.6354012976909549,0.06505311462756702,0.19931583065454908,bullish,5,111.63390899408199,559,-9.19019319950339,517532.6690796513,-8.977489241257606,500551.98818044824,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.8,12194.272962943109,0.1578560886345856,92910.11824354001,0.46207120257047724,80197.85985666263,0.08178820739904126,92387.44279256472,-0.32016241796938905,119024.03467799281,0.6376654749299859,70957.62110578099,-0.29105012448351253,115084.72791347232,0.02006149891098505,100434.80120665656,0.23209087518645188,87826.37676626407,0.33271003034825547,83822.70046051194,-0.3509392855764741,119089.3142278597
103,2025-12-17T18:39:38.528993,56500.20964628709,56483.0173830031,56517.40190957108,6.085734333243186,0.7471440844736249,0.5789199596237373,0.07105633743864603,0.1966337546481232,bullish,6,112.75120351900276,565,-8.672428162389458,488279.64277061884,-9.377959753450776,523179.8657994502,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.8,12194.272962943109,0.1360206469898737,94143.44987352383,0.46207120257047724,80197.85985666263,0.08178820739904126,92387.44279256472,-0.32016241796938905,119024.03467799281,0.6376654749299859,70957.62110578099,-0.29105012448351253,115084.72791347232,0.02006149891098505,100434.80120665656,0.23209087518645188,87826.37676626407,0.33271003034825547,83822.70046051194,-0.4463983688525254,124481.13128790644
104,2025-12-17T18:39:38.529263,56512.229635458614,56483.0173830031,56541.44188791412,10.338382556820324,0.7678883919961882,0.5756441668926964,0.06400708056575584,0.21057071353165757,bullish,8,114.19405930595553,573,-9.472353799275888,533498.2030504972,-8.877959753450776,494914.7805752375,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.8,12194.272962943109,0.1360206469898737,94143.44987352383,0.6551974349121239,69282.86696412858,0.08178820739904126,92387.44279256472,-0.1599982481559609,109971.9719211345,0.6376654749299859,70957.62110578099,-0.29105012448351253,115084.72791347232,-0.05140357612219497,104471.36428203329,0.23209087518645188,87826.37676626407,0.33271003034825547,83822.70046051194,-0.4282980590879891,123458.1488062564
105,2025-12-17T18:39:38.529463,56525.93720601802,56483.0173830031,56568.85702903293,15.185886386452147,0.7701300821645538,0.5023950124021316,0.062458611892714684,0.2080899960919757,bullish,6,115.2325685522474,579,-9.501433599549447,535138.1865061807,-8.887389199469073,495452.40236487344,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.8,12194.272962943109,0.1360206469898737,94143.44987352383,0.6937066812039809,67105.26171880907,0.08178820739904126,92387.44279256472,-0.1599982481559609,109971.9719211345,0.6376654749299859,70957.62110578099,-0.29105012448351253,115084.72791347232,-0.05140357612219497,104471.36428203329,0.23209087518645188,87826.37676626407,0.33271003034825547,83822.70046051194,-0.4282980590879891,123458.1488062564
106,2025-12-17T18:39:38.529653,57022.015614461656,56995.65102304196,57048.38020588135,9.247162218169764,0.7689093405147359,0.4816123486810083,0.06235747377697068,0.20175999361191174,bullish,3,116.3208198245078,582,-9.403752881270748,529620.8847976606,-8.887389199469073,495452.40236487344,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.8,12194.272962943109,0.1360206469898737,94143.44987352383,0.6937066812039809,67105.26171880907,0.08178820739904126,92387.44279256472,-0.1599982481559609,109971.9719211345,0.6376654749299859,70957.62110578099,-0.38873084276221204,120602.02962199233,-0.05140357612219497,104471.36428203329,0.23209087518645188,87826.37676626407,0.33271003034825547,83822.70046051194,-0.4282980590879891,123458.1488062564
107,2025-12-17T18:39:38.529898,56771.89063896722,56483.0173830031,57060.76389493135,101.76629762118486,0.7834501132585034,0.5054115972140849,0.0670166550316384,0.21185628875914542,bullish,7,117.67345115503868,589,-9.318960440674758,524832.783584247,-9.136369197367365,509656.2100297929,5.0447677947344,-115476.16934370373,5.1537269040814335,-121099.06872628654,5.107096191994754,-127183.41275492008,5.099999999999999,-138885.276649438,1.8,12194.272962943109,0.1360206469898737,94143.44987352383,0.5994847945896935,72432.03202953911,0.2335675863205906,83728.30118836006,-0.1599982481559609,109971.9719211345,0.6376654749299859,70957.62110578099,-0.28210077776717213,114518.69446396116,-0.05140357612219497,104471.36428203329,0.23209087518645188,87826.37676626407,0.33271003034825547,83822.70046051194,-0.4282980590879891,123458.1488062564
