step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,source
85,2025-12-17T20:12:00.734756,,41995.295369876345,,,1.0,0.09419061786349361,0.0006740796379745007,0.3177257478237152,neutral,2,41.18171205579524,267,-2.423609186880695,202902.19669805936,-2.177286739010709,192649.9792861676,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,0.058952005782249364,97394.46956424903,-0.38695908955239045,116279.15325181693,-0.48247109236246927,120363.69501592206,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.1677069820302413,149222.41337614646,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
86,2025-12-17T20:12:00.734828,,41995.295369876345,,,1.0,0.06907077425929797,0.0006740796379745007,0.3177257478237152,neutral,0,41.18171205579524,267,-2.423609186880695,202902.19669805936,-2.177286739010709,192649.9792861676,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,0.058952005782249364,97394.46956424903,-0.38695908955239045,116279.15325181693,-0.48247109236246927,120363.69501592206,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.1677069820302413,149222.41337614646,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
87,2025-12-17T20:12:00.734894,,41995.295369876345,,,1.0,0.08839879712631431,0.0006740796379745007,0.3177257478237152,neutral,1,41.366260837224004,268,-2.239060405451929,195152.01611180758,-2.177286739010709,192649.9792861676,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,0.058952005782249364,97394.46956424903,-0.38695908955239045,116279.15325181693,-0.48247109236246927,120363.69501592206,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
88,2025-12-17T20:12:00.734969,,41993.98963208217,,,1.0,0.04791549317997282,0.0006740796379745007,0.3177257478237152,neutral,3,41.653461957657775,271,-2.1506276202465733,191438.25517672783,-1.9785184037822925,184302.90387739922,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.1409366021141773,105788.70516185279,-0.47427160208973584,119945.75399806125,-0.48247109236246927,120363.69501592206,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
89,2025-12-17T20:12:00.735014,,41993.98963208217,,,1.0,0.08809294523145282,0.0006740796379745007,0.3177257478237152,neutral,0,41.653461957657775,271,-2.1506276202465733,191438.25517672783,-1.9785184037822925,184302.90387739922,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.1409366021141773,105788.70516185279,-0.47427160208973584,119945.75399806125,-0.48247109236246927,120363.69501592206,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
90,2025-12-17T20:12:00.735071,,41993.98963208217,,,1.0,0.06446643329696064,0.0006740796379745007,0.3177257478237152,neutral,1,41.695466390834895,272,-2.1506276202465733,191438.25517672783,-1.9365139706051757,182538.9701460579,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.1409366021141773,105788.70516185279,-0.47427160208973584,119945.75399806125,-0.524475525539586,122127.62874726338,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
91,2025-12-17T20:12:00.735114,,41993.98963208217,,,1.0,0.07408710682924752,0.0006740796379745007,0.3177257478237152,neutral,0,41.695466390834895,272,-2.1506276202465733,191438.25517672783,-1.9365139706051757,182538.9701460579,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.1409366021141773,105788.70516185279,-0.47427160208973584,119945.75399806125,-0.524475525539586,122127.62874726338,-0.9039589141623465,138206.4969759415,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.16984720267504946,107213.47964834025,-0.4813534739806627,120216.40887873697,single
92,2025-12-17T20:12:00.735207,,41993.93218335115,,,1.0,0.048667063964719315,0.0006740796379745007,0.3177257478237152,neutral,4,42.02522616327018,276,-1.9255459201685448,181986.18952793773,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.2753282875861335,111432.34048756838,-0.47427160208973584,119945.75399806125,-0.524475525539586,122127.62874726338,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.6080455034537862,125567.98340379562,-0.6641199339765249,128066.63670326037,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
93,2025-12-17T20:12:00.735294,,41993.658513476184,,,1.0,0.08329598561118638,0.0006740796379745007,0.3177257478237152,neutral,4,42.41945851691997,280,-1.5313135665187585,165430.85545694787,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.4200470773133957,117509.61887636951,-0.533018530992995,122412.76854640487,-0.524475525539586,122127.62874726338,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.798812138473051,133579.0245376407,-0.6641199339765249,128066.63670326037,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
94,2025-12-17T20:12:00.735337,,41993.658513476184,,,1.0,0.05292805453342264,0.0006740796379745007,0.3177257478237152,neutral,0,42.41945851691997,280,-1.5313135665187585,165430.85545694787,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.4200470773133957,117509.61887636951,-0.533018530992995,122412.76854640487,-0.524475525539586,122127.62874726338,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.798812138473051,133579.0245376407,-0.6641199339765249,128066.63670326037,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
95,2025-12-17T20:12:00.735409,,41993.658513476184,,,1.0,0.10868640456466845,0.0006740796379745007,0.3177257478237152,neutral,2,42.68922582061325,282,-1.2615462628254714,154102.33942755076,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.533018530992995,122412.76854640487,-0.6984069702727994,129431.6464421455,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.798812138473051,133579.0245376407,-0.6641199339765249,128066.63670326037,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
96,2025-12-17T20:12:00.735483,,41992.84035045946,,,1.0,0.05573106400538007,0.0006740796379745007,0.3177257478237152,neutral,2,42.77604638655306,284,-1.1747256968856559,150456.4846097202,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.6198390969328105,126058.62336423542,-0.6984069702727994,129431.6464421455,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.798812138473051,133579.0245376407,-0.6641199339765249,128066.63670326037,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
97,2025-12-17T20:12:00.735540,,41992.84035045946,,,1.0,0.050279357973961644,0.0006740796379745007,0.3177257478237152,neutral,1,42.798892773635586,285,-1.151879309803135,149497.09992437912,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.6426854840153313,127018.00804957651,-0.6984069702727994,129431.6464421455,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.798812138473051,133579.0245376407,-0.6641199339765249,128066.63670326037,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
98,2025-12-17T20:12:00.735613,,41992.84035045946,,,1.0,0.05806897113548459,0.0006740796379745007,0.3177257478237152,neutral,2,43.03901897853683,287,-0.9117531049018921,139413.5185379995,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.6426854840153313,127018.00804957651,-0.6984069702727994,129431.6464421455,-1.0133450118328857,142800.05535694197,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.9907609425290732,141639.50002182688,-0.7122973348217456,130089.74260545382,-0.25582919196783915,110824.20147569128,-0.4813534739806627,120216.40887873697,single
99,2025-12-17T20:12:00.735680,,41987.93348665763,,,1.0,0.09412114604258072,0.0006740796379745007,0.3177257478237152,neutral,3,43.25941472433313,290,-0.6913573591055814,130158.74369184393,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.6426854840153313,127018.00804957651,-0.6984069702727994,129431.6464421455,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.9907609425290732,141639.50002182688,-0.7122973348217456,130089.74260545382,-0.2900947538585338,112262.94160924072,-0.4813534739806627,120216.40887873697,single
100,2025-12-17T20:12:00.735728,,41987.93348665763,,,1.0,0.08447770604883889,0.0006740796379745007,0.3177257478237152,neutral,0,43.25941472433313,290,-0.6913573591055814,130158.74369184393,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.6426854840153313,127018.00804957651,-0.6984069702727994,129431.6464421455,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.9907609425290732,141639.50002182688,-0.7122973348217456,130089.74260545382,-0.2900947538585338,112262.94160924072,-0.4813534739806627,120216.40887873697,single
101,2025-12-17T20:12:00.735776,,41987.93348665763,,,1.0,-0.04278364206559534,0.022377997636795044,0.6241388320922852,neutral,0,43.25941472433313,290,-0.6913573591055814,130158.74369184393,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.6426854840153313,127018.00804957651,-0.6984069702727994,129431.6464421455,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.9907609425290732,141639.50002182688,-0.7122973348217456,130089.74260545382,-0.2900947538585338,112262.94160924072,-0.4813534739806627,120216.40887873697,single
102,2025-12-17T20:12:00.735970,42616.661667078384,42613.28604561744,42620.03728853934,1.5841792054571087,0.38377742647304003,-0.022048218981674247,0.022377997636795044,0.6241388320922852,neutral,2,43.47947462386428,292,-0.6913573591055814,130158.74369184393,-1.8318358982479193,178143.1202607809,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.5158829362734693,121534.1172108845,-0.5901987414610321,124781.02112475832,-0.6984069702727994,129431.6464421455,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.9907609425290732,141639.50002182688,-0.7122973348217456,130089.74260545382,-0.2900947538585338,112262.94160924072,-0.6489266309575066,127344.11339892921,single
103,2025-12-17T20:12:00.736083,42616.661667078384,42613.28604561744,42620.03728853934,1.5841792054571087,0.3656803157155237,-0.05752391999188913,0.022377997636795044,0.6241388320922852,neutral,3,44.06620347348052,295,-0.6913573591055814,130158.74369184393,-1.2807886435710953,154657.81035112427,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.5901987414610321,124781.02112475832,-0.6984069702727994,129431.6464421455,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.9907609425290732,141639.50002182688,-0.7122973348217456,130089.74260545382,-0.3411420085353577,114438.2328746277,-0.6489266309575066,127344.11339892921,single
104,2025-12-17T20:12:00.736226,42634.39119992723,42628.526871851514,42640.25552800295,2.750984785131362,0.34853131079106564,-0.069935927246753,0.022377997636795044,0.6241388320922852,neutral,4,44.58847116225867,299,-0.7589796371434245,133042.17490676322,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.5901987414610321,124781.02112475832,-0.7193852768621091,130325.92074831383,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.92313866449123,138756.0688069076,-0.7341327764664576,131020.55531636417,-0.3411420085353577,114438.2328746277,-0.6489266309575066,127344.11339892921,single
105,2025-12-17T20:12:00.736351,42636.57414467007,42632.8927613372,42640.25552800295,1.7268663848943178,0.3389085923780044,-0.03107890176746224,0.022377997636795044,0.6241388320922852,neutral,2,44.941761564413746,301,-1.1122700392984994,148106.56793024653,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.5901987414610321,124781.02112475832,-0.7193852768621091,130325.92074831383,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-0.92313866449123,138756.0688069076,-0.5410065441248109,122785.6034201559,-0.3411420085353577,114438.2328746277,-0.4887624611440784,120514.67227165418,single
106,2025-12-17T20:12:00.736496,42656.331948855484,42650.04914934291,42662.614748368054,2.945775797181324,0.32149727824209345,-0.04158308071649923,0.022377997636795044,0.6241388320922852,neutral,4,45.27201851770491,305,-1.095025665539189,147371.97269451138,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.5901987414610321,124781.02112475832,-0.5239692634291989,121990.73098237532,-1.199475195738502,150616.0900695481,-0.5589918157534671,123532.79024473601,-1.352255763459007,156972.59396239824,-1.0194703580576225,142862.9675682416,-0.5410065441248109,122785.6034201559,-0.30263276224350066,112795.32773582819,-0.4887624611440784,120514.67227165418,single
107,2025-12-17T20:12:00.736628,42656.331948855484,42650.04914934291,42662.614748368054,2.945775797181324,0.3256081028889437,-0.05623155962025314,0.022377997636795044,0.6241388320922852,neutral,3,46.093930613603504,308,-0.595025665539189,126040.66532032736,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.4550472336816178,119015.1044157041,-0.5239692634291989,121990.73098237532,-1.199475195738502,150616.0900695481,-0.3722312276342806,115565.09522362851,-1.352255763459007,156972.59396239824,-1.0194703580576225,142862.9675682416,-0.5410065441248109,122785.6034201559,-0.30263276224350066,112795.32773582819,-0.4887624611440784,120514.67227165418,single
108,2025-12-17T20:12:00.736795,42664.57808499949,42650.04914934291,42679.107020656076,6.810771984028015,0.31178378011623564,-0.0295665762980938,0.022377997636795044,0.6241388320922852,neutral,4,46.44656194413437,312,-0.7359632586577769,132058.49382772538,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.4550472336816178,119015.1044157041,-0.6181911500434863,126009.29907741849,-1.0476958168169526,144138.2817130266,-0.3722312276342806,115565.09522362851,-1.352255763459007,156972.59396239824,-0.9128402930625826,138312.4750574388,-0.5410065441248109,122785.6034201559,-0.30263276224350066,112795.32773582819,-0.4887624611440784,120514.67227165418,single
109,2025-12-17T20:12:00.736953,42670.62685477735,42662.146688898625,42679.107020656076,3.9747088354649285,0.2915604693897658,-0.02520898296333388,0.022377997636795044,0.6241388320922852,neutral,3,46.632663333145835,315,-0.7203276357303966,131392.8901667982,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.48020134133405296,120013.36630405202,-0.4293498776243568,117918.36420638836,-0.6181911500434863,126009.29907741849,-1.0476958168169526,144138.2817130266,-0.3722312276342806,115565.09522362851,-1.352255763459007,156972.59396239824,-0.9128402930625826,138312.4750574388,-0.5410065441248109,122785.6034201559,-0.24309723525871652,110254.40460811343,-0.5896309671135039,124817.93926961186,single
110,2025-12-17T20:12:00.737139,42673.076184333666,42666.93955634849,42679.21281231884,2.8761123096292476,0.29435212765563823,-0.09415287114254836,0.022377997636795044,0.6241388320922852,neutral,5,47.14947111031996,320,-1.2371354129045267,153449.8202708838,-0.8261432328307892,135280.44252142662,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.29534487690236544,112123.83791883918,-0.4293498776243568,117918.36420638836,-0.6181911500434863,126009.29907741849,-1.0166423040027892,142812.9455162636,-0.3722312276342806,115565.09522362851,-1.2377382947719575,152085.07854557558,-0.9128402930625826,138312.4750574388,-0.3546262128835812,114831.0533148688,-0.24309723525871652,110254.40460811343,-0.5896309671135039,124817.93926961186,single
111,2025-12-17T20:12:00.737280,42694.456423914075,42691.75877586244,42697.154071965706,1.2636994483997663,0.28174537904084607,-0.057089224469119446,0.022377997636795044,0.6241388320922852,neutral,2,47.3830823385499,322,-1.2371354129045264,153449.8202708838,-0.896954601009776,138303.8864186115,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.29534487690236544,112123.83791883918,-0.4293498776243568,117918.36420638836,-0.6181911500434863,126009.29907741849,-1.0166423040027892,142812.9455162636,-0.3722312276342806,115565.09522362851,-1.2377382947719575,152085.07854557558,-0.8420289248835958,135289.03116025392,-0.3546262128835812,114831.0533148688,-0.24309723525871652,110254.40460811343,-0.5896309671135039,124817.93926961186,single
112,2025-12-17T20:12:00.737462,42695.91783594139,42691.75877586244,42700.07689602035,1.9482237599080703,0.27541426548713305,-0.03910016607605643,0.022377997636795044,0.6241388320922852,neutral,5,48.102240163550995,327,-0.8215148366599302,135704.64039521734,-1.3261432328307892,156629.01955740945,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.29534487690236544,112123.83791883918,-0.5321447623366953,122306.85862792011,-0.5296420246773866,122228.50342872432,-1.0166423040027892,142812.9455162636,-0.3722312276342806,115565.09522362851,-1.2377382947719575,152085.07854557558,-0.81421510996094,134101.37912428484,-0.3546262128835812,114831.0533148688,-0.24309723525871652,110254.40460811343,-0.5896309671135039,124817.93926961186,single
113,2025-12-17T20:12:00.737627,42701.16853543166,42697.14486266655,42705.192208196764,1.8845726724165102,0.27287667001004373,-0.024330012449992347,0.022377997636795044,0.6241388320922852,neutral,4,48.77786976004187,331,-1.1176313707535424,148348.97815997695,-0.8261432328307892,135277.2107267231,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.29534487690236544,112123.83791883918,-0.5321447623366953,122306.85862792011,-0.5296420246773866,122228.50342872432,-1.0166423040027892,142812.9455162636,-0.21331078858205516,108779.18025574916,-1.2377382947719575,152085.07854557558,-0.8309242673995855,134814.72244300338,-0.3546262128835812,114831.0533148688,-0.24309723525871652,110254.40460811343,-0.5896309671135039,124817.93926961186,single
114,2025-12-17T20:12:00.737752,42701.16853543166,42697.14486266655,42705.192208196764,1.8845726724165102,0.2649511450503062,-0.05854590114774198,0.022377997636795044,0.6241388320922852,neutral,1,49.27786976004187,332,-0.6176313707535424,126996.38205587857,-0.8261432328307892,135277.2107267231,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.29534487690236544,112123.83791883918,-0.5321447623366953,122306.85862792011,-0.5296420246773866,122228.50342872432,-1.0166423040027892,142812.9455162636,-0.21331078858205516,108779.18025574916,-1.2377382947719575,152085.07854557558,-0.8309242673995855,134814.72244300338,-0.3546262128835812,114831.0533148688,-0.24309723525871652,110254.40460811343,-0.5896309671135039,124817.93926961186,single
115,2025-12-17T20:12:00.737962,42704.208501516216,42697.14486266655,42711.27214036587,3.3081698959060195,0.26111875169172793,-0.05841354198063392,0.022377997636795044,0.6241388320922852,neutral,5,49.82796813067771,337,-0.4659055810789442,120518.12403473977,-1.0706105613120023,145718.72132291243,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.29534487690236544,112123.83791883918,-0.5321447623366953,122306.85862792011,-0.5296420246773866,122228.50342872432,-1.0166423040027892,142812.9455162636,-0.06975153479610655,102647.58189902965,-1.1138581912960002,146794.7549158635,-0.8309242673995855,134814.72244300338,-0.22369298918424194,109238.91131610023,-0.39482302493331467,116732.66262925223,-0.5896309671135039,124817.93926961186,single
116,2025-12-17T20:12:00.738179,42704.208501516216,42697.14486266655,42711.27214036587,3.3081698959060195,0.23699795427759618,-0.0737053031790379,0.022377997636795044,0.6241388320922852,neutral,5,50.341018529097184,342,-0.452855182659472,119960.90928290805,-0.5706105613120023,124365.18014785314,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.350157820739666,114464.60913698067,-0.5321447623366953,122306.85862792011,-0.6852938442319989,128875.93850438895,-1.0166423040027892,142812.9455162636,-0.06975153479610655,102647.58189902965,-1.218129804277512,151247.8912782446,-1.0292382894456331,143284.1357137072,-0.22369298918424194,109238.91131610023,-0.39482302493331467,116732.66262925223,-0.5896309671135039,124817.93926961186,single
117,2025-12-17T20:12:00.738359,42704.208501516216,42697.14486266655,42711.27214036587,3.3081698959060195,0.22767849279067348,-0.0606451992109499,0.022377997636795044,0.6241388320922852,neutral,2,50.5863825059024,344,-0.3557996741792724,115816.91617760921,-0.7189190296370177,130699.6234992037,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.350157820739666,114464.60913698067,-0.5321447623366953,122306.85862792011,-0.6852938442319989,128875.93850438895,-1.0166423040027892,142812.9455162636,-0.06975153479610655,102647.58189902965,-1.218129804277512,151247.8912782446,-1.0292382894456331,143284.1357137072,-0.3207484976644415,113382.90442139907,-0.39482302493331467,116732.66262925223,-0.4413224987884885,118483.4959182613,single
118,2025-12-17T20:12:00.738546,42704.208501516216,42697.14486266655,42711.27214036587,3.3081698959060195,0.21780963721970467,-0.03466088208771463,0.022377997636795044,0.6241388320922852,neutral,2,50.68571532572687,346,-0.3200823985465121,114291.89048581745,-0.7825345738287257,133416.7243195332,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.350157820739666,114464.60913698067,-0.5678620379694556,123831.88431971187,-0.6852938442319989,128875.93850438895,-1.0166423040027892,142812.9455162636,-0.06975153479610655,102647.58189902965,-1.1545142600858038,148530.7904579151,-1.0292382894456331,143284.1357137072,-0.3207484976644415,113382.90442139907,-0.39482302493331467,116732.66262925223,-0.4413224987884885,118483.4959182613,single
119,2025-12-17T20:12:00.738807,42703.749984772716,42695.02785253489,42712.47211701055,4.084949092732289,0.20930959748720937,-0.05051700781299984,0.022377997636795044,0.6241388320922852,neutral,6,51.20852152913981,352,-0.11763137075354235,105647.80962454529,-0.9454855910452143,140378.18494962793,5.1,-114653.055754987,3.5653979280560932,-50637.30187308638,2.1,10966.752628653026,2.0999999999999996,11000.229090540019,2.0999999999999996,11077.672861708015,-0.1679347046042279,106681.40936997099,-0.6559702024635898,127593.58548931766,-0.6852938442319989,128875.93850438895,-1.0166423040027892,142812.9455162636,-0.2627964772966811,110890.04977398182,-1.1545142600858038,148530.7904579151,-1.0292382894456331,143284.1357137072,-0.2613185173816518,110844.55537502824,-0.39482302493331467,116732.66262925223,-0.4413224987884885,118483.4959182613,single
